bat,/bæt/,"n.球拍,球棒,短棒;蝙蝠"
arm,/ɑ:m/,n.手臂，扶手，臂状物 v.武装；配备 n.武器
pride,/praɪd/,n.自豪;自满；引以自豪的东西 v.使自豪
circulate,/'sə:kjuleit/,"v.(使)循环,(使)流通"
forward,/'fɔ:wəd/,ad.(also forwards)向前 a.向前的 v.转交
honorable,/'ɒnərəbl/,"a.(honourable)可敬的;荣誉的,光荣的"
monotonous,/mə'nɔtənəs/,"a.单调的,无变化的"
jump,/dʒʌmp/,"v./n.跳跃,跳动,跳过;暴涨,猛增"
suspicion,/sə'spiʃən/,n.怀疑，猜疑；一点儿，少量
career,/kə'rɪə(r)/,n.(个人的)事业；专业，生涯，职业，经历
artistic,/ɑ:'tistik/,a.艺术(家)的，美术(家)的；善于艺术创作的
concert,/kən'sə:t/,"n.音乐会,演奏会;一齐,一致"
vitamin,/'vɪtəmɪn/,n.维生素
imagine,/ɪ'mædʒɪn/,"v.想象,设想,料想"
oppose,/ə'pəuz/,"v.反对,使对立,使对抗,使相对"
coat,/kəut/,"n.上衣，外套；表皮；层,覆盖物 v.涂(盖)上"
girl,/gɜ:l/,n.少女，姑娘，女孩；女职员
shell,/ʃel/,"n.壳,贝壳;炮弹"
now,/nau/,ad.现在，如今，目前；当时，于是，然后
rectify,/'rektifai/,"v.纠正,整顿, [化]精馏"
platform,/'plætfɔ:m/,"n.平台,台;站台,月台;政纲,党纲"
summit,/'sʌmit/,n.顶，最高点；颠峰，高峰；最高级会议
author,/'ɔ:θə/,n.作者，作家，著作人；创始人，发起人
sure,/ʃuə(r)/,a.肯定的；一定会…的；有信心的，有把握的
reduction,/rɪ'dʌkʃn/,"n.减小,减少,缩小"
blade,/bleid/,n.刀刃，刀片；桨叶；草叶，叶片
excellent,/'eksələnt/,"a.卓越的,极好的"
dot,/dɔt/,"n.点,圆点 v.在…上打点"
likely,/'laikli/,"a.很可能的,有希望的 ad.大概,多半"
collide,/kə'laid/,vi.[with]互撞，碰撞；冲突，抵触
climb,/klaim/,"v./n.攀登,爬"
rabbit,/'ræbit/,n.兔子
threshold,/'θreʃhəuld/,"n.门槛;入门,开端"
evaluate,/i'væljueit/,"v.估价,评价;求…的值"
apple,/'æpl/,n.苹果，苹果树
engage,/ɪn'geɪdʒ/,"v.(in)从事,着手;约定;使订婚;保证;雇用"
dusk,/dʌsk/,"n.薄暮,黄昏"
purple,/'pə:pl/,a.紫的 n.紫色
chimney,/'tʃimni/,n.烟囱
dignity,/'dignəti/,"n.(举止,态度等的)庄严,端庄;尊贵,高贵"
religion,/ri'lidʒən/,"n.宗教,信仰"
beverage,/'bevəridʒ/,n.(水，酒等之外的)饮料
gigantic,/ˌdʒai'gæntik/,"a.巨大的,庞大的"
cassette,/kæ'set/,n.盒子;盒式磁带
inverse,/'invə:s/,"a.相反的,倒转的,反转的 n.相反之物 v.倒转"
recommend,/ˌrekə'mend/,"v.推荐,介绍;劝告,建议"
basement,/'beismənt/,"n.建筑物的底部,地下室,地窖"
crude,/kru:d/,"a.天然的,未加工的;未熟的;粗鲁的,粗野的"
community,/kə'mju:niti/,"n.同一地区的全体居民,社会,社区;共同体"
uniform,/'ju:nifɔ:m/,"n.制服,军服 a.相同的,一律的"
tongue,/tʌŋ/,n.舌;语言
attend,/ə'tend/,vt.出席，参加；照顾，护理 vi.注意；侍奉
bare,/bεə/,"a.赤裸的,空的;稀少的,仅有的 v.露出,暴露"
fare,/fεə/,"n.车费,船费;伙食;乘客 v.过活;进展;经营"
haul,/hɔ:l/,"v.拖曳,拖运,用力拖"
squirrel,/'skwə:rəl/,n.松鼠
futile,/'fju:tail/,a.无效的，无用的，无希望的
wagon,/'wægən/,"n.运货马车,运货车;敞蓬车厢"
perfect,/'pə:fikt/,a.完善的;完全的;(语法)完成的 v.使完美
latter,/'lætə/,a.后者的；后一半的，接近终了的 n.后者
soak,/səuk/,"v.浸泡,浸湿,浸透"
frequency,/'frikwənsi/,"n.频率,周率"
another,/ə'nʌðə/,a.另一个，再 pron.另一个，类似的一个
victory,/'viktəri/,n.胜利
newspaper,/'nju:sˌpeipə/,n.报纸
ago,/ə'gəu/,ad.(常和一般过去时的动词连用)以前，…前
laptop,/'læptɔp/,n.膝上型电脑
ink,/iŋk/,n.墨水，油墨
exotic,/ˌig'zɔtik/,a.奇异的;异国情调的;外(国)来的
formation,/fɔ:'meiʃən/,n.形成;构成;组织;构造;编制;塑造
fair,/fεə/,"a.公平的,合理的;相当的 n.集市,交易会"
charm,/tʃɑ:m/,"n.吸引力,魅力 v.迷人,(使)陶醉;施魔法于"
metal,/'metəl/,"n.金属,金属制品"
detach,/di'tætʃ/,"vt.分开, 分离, 分遣, 派遣(军队)"
kindergarten,/'kindəˌgɑ:tən/,n.幼儿园
launch,/lɔ:ntʃ/,"v.发射;使(船)下水,发动,开展 n.发射,下水"
heroic,/hi'rəuik/,a.英雄的，英勇的，崇高的
crystal,/'kristəl/,"n.水晶,水晶饰品;结晶 a.水晶的,透明的"
smoke,/sməuk/,"n.烟,烟尘;吸烟,抽烟 v.抽(烟);冒烟,冒气"
donkey,/'dɔŋki/,n.驴子；蠢人；顽固的人
hill,/hil/,n.小山，山岗，高地；[pl.]丘陵(地带)
epoch,/'epɒk/,"n.新纪元;时代;时期;【地质】世,纪,期"
brush,/brʌʃ/,"n.刷(子),毛刷;画笔 v.刷,擦,掸,拂;掠过"
simply,/'simpli/,"ad.简单地;完全,简直;仅仅,只不过;朴素地"
consult,/kɔn'sʌlt/,v.请教，向...咨询，找...商量；查阅，查看
knowledge,/'nɔlidʒ/,"n.知识,学识;知道,了解"
add,/æd/,vt.加；增加(进)；进一步说/写 vi.(to)增添
species,/'spi:ʃi:z/,"n.(物)种,种类"
competition,/ˌkɔmpi'tiʃən/,n.竞争，比赛；角逐，较量；[总称]竞争者
hobby,/'hɔbi/,"n.业余爱好,嗜好,兴趣"
presence,/'prezəns/,"n.出席,到场,存在,在"
abdomen,/æb'dəumen/,n.腹，下腹(胸部到腿部的部分)
seldom,/'seldəm/,"ad.很少,不常"
poetry,/'pəuitri/,"n.诗歌,诗集"
Christmas,/'krɪsməs/,n．圣诞节
superb,/sju'pə:b/,"a.极好的,杰出的；华丽的；"
diversion,/dai'və:ʃən/,"n.转向,转移;牵制;解闷;娱乐"
combat,/'kɔmbæt/,"v./n.战斗,搏斗,格斗"
humiliate,/hju:'milieit/,v.使羞辱，使丢脸[同]disgrace
better,/betə/,a.较好的 ad.更好(地) v.改良 n.较佳者
description,/di'skripʃən/,"n.描写,形容;种类"
notebook,/'nəutbuk/,n.笔记本
ought,/ɔ:t/,"aux.应该(使用时,之后应接to,再接动词原形)"
clause,/klɔ:z/,"n.(正式文件或法律文件的)条款;从句,分句"
lodge,/lɔdʒ/,"v.临时住宿,寄宿,寄存,容纳n.传达室,小旅馆"
legitimate,/li'dʒitimət/,a.合法的；合理的，合乎逻辑的 vt.使合法
speculate,/'spekjuleit/,vi.思索；推测vt.投机；思索，推测
wire,/'waiə/,"n.金属线,电线;电报,电信 v.发电报(给)"
petrol,/'petrəl/,n.汽油
mood,/mu:d/,"n.心情,情绪;语气"
assistance,/ə'sistəns/,n.协作; 援助; 帮助
fact,/fækt/,"n.事实,实际"
parachute,/'pærəˌʃu:t/,n.降落伞 v.跳伞
rescue,/'reskju:/,"v./n.营救,援救"
cloth,/klɔθ/,"n.(一块)布,织物,衣料"
pack,/pæk/,"v.捆扎,打包;塞满,挤满n.包裹,背包,一群/副"
best,/best/,a.最好的(good和well最高级) ad.最好地；
expansion,/ik'spænʃən/,"n.扩张,膨胀;张开,伸展"
choke,/tʃəuk/,"v.窒息,噎住;闷塞,堵塞,阻塞"
ordinary,/'ɔ:dinəri/,"a.普通的,平凡的,平常的;平庸的"
physicist,/'fizisist/,n.物理学家
birthday,/'bə:θdei/,n.生日；(成方)纪念日
exceedingly,/ik'si:diŋli/,"ad.极端地,非常"
early,/'ə:li/,"a.早的,早期的,及早的 ad.早,在初期"
pamphlet,/'pæmflit/,n.小册子
handwriting,/'hændˌraitiŋ/,"n.笔迹,手迹,书法"
gossip,/'gɔsip/,"n./v.(说)闲话,闲聊"
incline,/in'klain/,"v.(使)倾斜;(使)倾向于 n.斜坡,斜面"
wherever,/hwεə'evə/,"conj.无论在哪里 ad.无论在哪里,究竟在哪里"
visa,/'vi:zə/,n.(护照等的)签证;维萨信用卡 vt.签证
caress,/kə'res/,vt.／n.爱抚，抚摸
appal,/ə'pɔ:l/,v.使惊骇，使恐怖
lubricate,/'lubrikeit/,"v.润滑,加润滑油,行贿,收买"
discourage,/dis'kʌridʒ/,"v.使泄气,使失去信心"
depend,/di'pend/,"v.(on)取决于,依靠,信赖,相信"
devise,/dɪ'vaɪz/,vt.设计;发明;图谋;作出(计划);想出(办法)
alone,/ə'ləun/,a.单独的，孤独的 ad.独自地；仅仅
kilometre,/'kiləmi:tə(r)/,n.(kilometer) 公里，千米(略作km)
joint,/dʒɔint/,"n.接合处,接头;关节a.联合的,共同的,连接的"
guy,/gai/,"n.家伙, 人"
largely,/'lɑ:dʒli/,"ad.主要地,基本上;大量地,大规模地"
pint,/paint/,n.品脱
plunge,/plʌndʒ/,"v.(into)(使)投入,(使)插进,陷入;猛冲"
bid,/bid/,"v.祝愿;命令,吩咐;报价,投标 n.出众,投标"
stick,/stɪk/,"n.棍,棒,手杖 v.刺,戳,扎;粘贴"
advent,/'ædvənt/,n.(重要事件等的)到来，来临
require,/ri'kwaiə/,"v.需要;(of)要求,命令"
handle,/'hændl/,"n.柄,把手,拉手 v.处理,对待,操纵;触,抚养"
naval,/'neivəl/,"n.海军的,军舰的"
tuck,/tʌk/,v.卷起;塞进
millionaire,/ˌmiljə'nεə/,n.百万富翁
compress,/kəm'pres/,vt.压紧，压缩；(把思想、文字等)浓缩
piston,/'pistən/,n.活塞
season,/'si:zən/,"n.季,季节,时节"
bury,/'beri/,"v.埋(葬),安葬;埋藏,遮盖"
prize,/praiz/,"n.奖赏,奖金,奖品 v.珍视,珍惜"
canvas,/'kænvəs/,n.帆布；帆布画布，(帆布)油画
delicate,/'delikət/,a.纤弱的;精致的;微妙的;灵敏的
circus,/'sə:kəs/,"n.马戏团,杂技团;马戏场,杂技场"
spade,/'speid/,"n.铁锹,铲子"
between,/bi'twi:n/,prep.在…之间，在(两者)之间 ad.在中间
cap,/kæp/,"n.便帽,军帽;盖,罩,套 v.覆盖于…顶端"
impress,/im'pres/,"v.(on)印,盖印;留下印象,引人注目"
disorder,/dis'ɔ:də/,"n.混乱,杂乱;骚乱;失调,疾病"
there,/ðεə/,"ad.在那儿；往那儿；[作引导词表示""存在""]"
task,/tɑ:sk/,"n.任务,作业,工作"
wall,/wɔ:l/,n.墙，壁，围墙vt.筑墙围住，用墙隔开
discourse,/'diskɔ:s/,"n.论文;演说;谈话;话语 vi.讲述,著述"
eve,/i:v/,"n.(节日等的)前夜,前夕"
inner,/'inə/,"a.内部的,里面的;内心的"
union,/'ju:niən/,"n.联合,团结;联盟,联邦;协会,社团;和谐"
ton,/tʌnˌ tuŋ/,"n.吨;(pl.)大量,许多"
radiate,/'reidieit/,"v.放射,辐射;散布,传播"
encyclopedia,/ɪnˌsaɪklə'pi:diə/,n.(encyclopaedia)百科全书
rank,/ræŋk/,"n.军衔,社会阶层;排 v.分等级,把…分类"
whoever,/hu:'evə/,pron.[引导名词从句]谁；无论谁；究竟是谁
mild,/maild/,"a.温和的,轻微的,味淡的,不含有害物质的的"
mechanic,/mi'kænik/,"n.技工,机修工"
owe,/əu/,"v.欠(债等),应向…付出,归功于,得感谢"
welcome,/'welkəm/,int.欢迎 a.受欢迎的 vt./n.欢迎；迎接
briefcase,/'bri:fkeis/,n.手提箱，公事皮包
dairy,/'dεəri/,"n.牛奶场,奶店"
loud,/laud/,"a.大声的,响亮的;吵闹的,喧嚣的"
strict,/strikt/,"a.(with)严格的,严厉的;严谨的,精确的"
likelihood,/'laiklihud/,n.可能性
aisle,/ail/,n.(教堂、教室、戏院等里的)过道，通道
data,/'deitə/,n.(datum的复数)资料，数据
soluble,/'sɔljubl/,a.可溶的
July,/dʒu'laɪ/,n.七月
surround,/sə'raund/,vt.包围，环绕 n.环绕物
rarely,/'rεəli/,"ad.很少,难得,非常地"
nonetheless,/ˌnʌnðə'les/,"ad.[nevertheless]虽然如此, 但是"
former,/'fɔ:mə/,"a.以前的,在前的 pron.前者"
drawer,/drɔ:(r)/,n.抽屉
mother,/'mʌðə/,n.母亲
magnify,/'mægnifai/,"vt.放大,扩大,夸大,夸张"
pinch,/pintʃ/,"v.捏,掐,拧;收缩;紧急关头;匮乏;压力"
pregnant,/'pregnənt/,"a.怀孕的,孕育的,充满的,意味深长的"
have,/hæv/,v.有，具有；体会，经受；从事；使；吃，喝
enforce,/in'fɔ:s/,"v.实施,执行;强制;支持,坚持(要求,主张等)"
thigh,/θai/,n.大腿；股骨
battle,/'bætl/,"n.战役,战斗;斗争 v.战斗,斗争,搏斗"
layer,/'leɪə(r)/,n.层，层次；铺设者
rich,/rɪtʃ/,"a.富的,有钱的;富饶的;(in)充足的,丰富的"
qualitative,/'kwɔlitətiv/,"a.性质上的,定性的"
eleven,/i'levən/,num.十一 pron./a.十一(个，只...)
training,/'treiniŋ/,"n.训练,培养"
elite,/ei'li:t/,n.<法>[集合名词]精华;精锐;中坚分子
combination,/ˌkɔmbi'neiʃən/,n.结合，联合；化合；团体；组合数码
fireplace,/'faiəpleis/,n.壁炉
support,/sə'pɔ:t/,n./vt.支撑;支持;赡养;维持 n.支持者;支柱
huge,/hju:dʒ/,"a.巨大的,庞大的"
car,/kɑ:/,n.汽车，车辆，车；(火车)车厢
toward,/tɔ:d/,prep.(towards)朝，向；将近；对于；为了
transaction,/træn'zækʃən/,"n.办理,处理;交易,事务;(pl.)会报,学报"
hate,/heit/,"v.恨,憎恨;不愿,不喜欢 n.恨,憎恶"
harm,/hɑ:m/,"n./v.伤害,损害,危害"
breeze,/bri:z/,n.微风；轻而易举的事 vi.来去匆匆，急速走
preface,/'prefis/,"n.序言,引言,前言 v.作序,写前言"
liability,/ˌlaɪə'bɪləti/,"n.责任,义务;(pl.)债务"
red,/red/,a.红的，红色的 n.红色；红色颜料
cab,/kæb/,n.出租车，出租马车；驾驶室 vi.乘出租马车
click,/klik/,n.滴答声；vi.发出滴答声
subtract,/səb'trækt/,v. (from)减(去)
clash,/klæʃ/,v./n.碰撞 n.碰撞声
ridiculous,/ri'dikjuləs/,"a.荒谬的,可笑的"
confidential,/ˌkɔnfi'denʃəl/,a.秘(机)密的；表信任的；担任机密工作的
fashion,/'fæʃn/,"n.流行式样(或货品),风尚,风气;样子,方式"
intercourse,/'intəkɔ:s/,"n.交流,交往,交际,性交"
exam,/ig'zæm/,"n.(examination)考试,测验"
tilt,/tilt/,v.(使)倾侧；(使)倾斜 n.倾侧；倾斜
pioneer,/ˌpaiə'niə/,"n.先驱,倡导者,开拓者"
fruitful,/'fru:tful/,"a.多产的;果实累累的,富有成效的"
renew,/rɪ'nju:/,"v.(使)更新,恢复,重新开始,继续"
valuable,/'væljuəbl/,"a.贵重的,有价值的 n.(pl.)贵重物品,财宝"
kin,/kin/,"n.家族,亲属,血缘关系 a.亲属关系的,同类的"
possible,/'pɔsəbl/,"a.可能的,做得到的;合理的;可允许的"
peaceful,/'pi:sful/,"a.和平的,平静的,安宁的,爱好和平的"
elapse,/i'læps/,vi．(时间)溜走；(光阴)逝去
wretched,/'retʃid/,a.可怜的;悲惨的;肮脏的;恶劣的
clarity,/'klærəti/,"n.清晰,明晰"
pitch,/pitʃ/,"n.沥青;掷 v.用沥青覆盖;投掷,扔"
dwarf,/dwɔ:f/,n.矮子，侏儒，矮小的动植物 vt.使…矮小
sacrifice,/'sækrifais/,"n.牺牲,牺牲品;祭品 v.(for,to)牺牲,献出"
stroll,/strəul/,n.&v.漫步；散步；游荡
queue,/kju:/,"n.行列,长队 v.(up)排队,排队等待"
shallow,/'ʃæləu/,"a.浅的,浅薄的 n.浅滩,浅处"
simplicity,/sim'plisiti/,"n.简单,简易;朴素;直率,单纯"
harmony,/'hɑ:məni/,"n.协调,和谐;融洽"
rare,/reə(r)/,"a.稀有的,难得的,珍奇的;稀薄的,稀疏的"
superiority,/sju:ˌpiəri'ɔriti/,n.优越(性)，优势，优等；高傲，傲慢
particular,/pə'tikjulə/,"a.特殊的,苛求的,个别的n.详情,细节,特色"
picture,/'piktʃə/,"n.画,图片;影片;美景 v.画,描述,想象"
premium,/'pri:miəm/,"n.额外费用,奖金,奖赏,保险费"
sauce,/sɔ:s/,"n.酱汁,调味汁"
refusal,/ri'fju:zəl/,"n.拒绝,回绝"
blossom,/'blɔsəm/,n.花(簇)；花期；青春 vi.开花；展开；繁荣
geology,/dʒi'ɔlədʒi/,n.地质(学)
obey,/əu'bei/,"v.服从, 顺从"
reap,/ri:p/,"v.收割,收获"
timid,/'timid/,"a.胆怯的,怯懦的"
brother,/'brʌðə/,n.兄弟;同胞;教友
productivity,/ˌprɔdʌk'tivəti/,n.生产率
congratulation,/kənˌgrætʃu'leiʃən/,"n.(on)祝贺,(pl.)祝贺词"
persuade,/pə'sweɪd/,"v.说服,劝说;(of)使相信"
inventory,/'invəntəri/,"n.详细目录,存货,财产清册,总量"
roar,/rɔ:/,"n./v.吼叫,怒号;轰鸣,咆哮"
fortnight,/'fɔ:tnait/,n.两星期
ambiguous,/æm'bɪgjuəs/,a.引起歧义的，模棱两可的，含糊不清的
play,/plei/,v.玩，做游戏；参加比赛n.游戏；剧本
ladder,/'lædə/,"n.梯子,阶梯"
nowhere,/'nəuhwεə/,"ad.任何地方都不,没有地方"
ignorant,/'ignərənt/,"a.无知的,愚昧的;不知道的"
bucket,/'bʌkit/,"n.水桶,吊桶"
coordinate,/kəu'ɔ:dinit/,"a.同等的 n.同等者,坐标 vt.协作，协调"
injury,/'indʒəri/,n.伤害，损害
spiral,/'spaiərəl/,a.螺旋形的 n.螺旋，螺线 v.螺旋上升；盘旋
more,/mɔ:/,a.更多的 n.更多的人(或东西) ad.更，更多
stale,/steil/,"n.变质的,不新鲜的;陈旧的,陈腐的"
our,/'auə/,pron.[we的所有格]我们的
deaf,/def/,a.聋的;不愿听的
prescribe,/pris'kraib/,"v.指示,规定;处(方),开(药)"
orange,/'ɔrindʒ/,"n.柑,桔,橙"
pity,/'piti/,"v.(觉得)可怜,惋惜 n.憾事,怜悯"
flavor,/'fleivə/,n.(flavour)情味;风味;滋味 v.给…调味
spouse,/spaus/,n.配偶(指夫或妻)
improvement,/ɪm'pru:vmənt/,"n.改进,进步,增进;改进措施"
enter,/'entə/,vt.进入；参加，加入；写入 vi.进去，进来
shark,/ʃɑ:k/,n.鲨鱼
spirit,/'spirit/,"n.精神;志气;(pl.)情绪,心情;(pl.)酒精"
formulate,/'fɔ:mjuleit/,v. 用公式表示;规划;设计;系统地阐述
welfare,/'welfεə/,n.福利；幸福；福利事业
overnight,/ˌəuvə'nait/,"a.通宵的,晚上的 ad.在昨夜,一夜工夫,突然"
audio,/'ɔ:diəu/,n./a.音频(响)(的)；声音(的)，听觉(的)
competent,/'kɔmpitənt/,a.有能力的，能胜任的；足够的
wear,/wεə/,v.穿着，戴着；磨损，用旧 n.穿，戴；磨损
whisper,/'hwispə/,"v.耳语;私下说,偷偷告诉 n.耳语;传闻"
argue,/'ɑgju:/,vi.辩论，争论 vt.辩论，论证；说服，劝说
favor,/'feivə/,"n.(favour)好感;喜爱;关切v.赞成,支持,偏爱"
imitate,/'imiteit/,"v.模仿,仿效;仿造,伪造"
ridge,/ridʒ/,"n.岭,山脉;屋脊;鼻梁"
tragedy,/'trædʒidi/,"n.悲剧;惨事,灾难"
dinner,/'dinə/,"n.正餐,宴会"
complex,/'kɔmpleks/,"a.复杂的;合成的,综合的 n.联合体"
avoid,/ə'vɔid/,vt.防止，避免；逃避，避开
end,/end/,n.末端，端，梢；目标，目的 v.终止，结束
violent,/'vaiələnt/,"a.猛烈的,激烈的;暴力引起的,强暴的"
anyway,/'eniwei/,ad.不管怎么说，无论如何；不论以何种方式
submarine,/'sʌbməri:n/,"n.潜水艇 a.水底的,海底的"
explode,/ik'spləud/,"v.(使)爆炸,(使)爆发"
coincidence,/kəu'insidəns/,n.巧合；同时发生，共同存在；符合，一致
spread,/spred/,"v./n.伸开,伸展;散布,传播"
really,/'riəli/,"ad.确实,实在,真正地,果然"
commend,/kə'mend/,v.称赞，表扬：委托保管；推荐
adjust,/ə'dʒʌst/,vt.调节；整顿，调整 vi.适应(to)；使调节
skyscraper,/'skaiˌskreipə/,n.摩天大楼
interval,/'intəvəl/,"n.间隔,间歇;(幕间或工间)休息"
whale,/hweil/,n.鲸；庞然大物
estimate,/'estimeit/,"v./n.估计,估价;评估"
mathematical,/ˌmæθi'mætikəl/,a.数学的；数学上的
exhaust,/ig'zɔ:st/,"v.使筋疲力尽,耗尽;抽完 n.排气装置;废气"
pursuit,/pə'sju:t/,"n.追赶,追求;职业,工作"
degenerate,/di'dʒenəreit/,"v.衰退,堕落,蜕化 a.堕落的 n.堕落者"
empire,/'empaiə/,n.帝国
equation,/i'kweiʒən/,"n.(数学)等式,方程式;(with)相等;均衡"
hut,/hʌt/,"n.小屋,棚屋"
illuminate,/i'lju:mineit/,vt.照亮，照明；用灯光装饰；说明，阐释
improve,/im'pru:v/,"v.改善,改进,增进;好转,进步"
fearful,/'fiəful/,a.可怕的，吓人的；害怕，担心，惊恐
council,/'kaunsəl/,"n.理事会,委员会,议事机构"
shiver,/'ʃivə/,"v./n.战栗,发抖"
moreover,/mɔ:'rəuvə/,"conj./ad.再者,加之,而且"
fill,/fil/,"v.(with)填满,充满"
instead,/ɪn'sted/,"ad.代替,顶替"
fan,/fæn/,"n.扇子,风扇;(影,球等)迷 v.扇,扇动,激起"
mission,/'miʃən/,"n.使命,任务;使团,代表团"
up,/ʌp/,ad.向上，...起来；...完；起床 prep.向上
pant,/pænt/,"n.喘气 v.喘,气喘吁吁地说"
complement,/'kɔmplimənt/,n.补足物，船上的定员；补语 vt.补充，补足
assumption,/ə'sʌmpʃən/,n.假定，设想；采取；承担；推测；假装
drum,/drʌm/,n.鼓;圆桶
disrupt,/dis'rʌpt/,vt.使混乱，使崩溃，使分裂，使瓦解
chief,/tʃi:f/,"a.主要的,首要的 n.首领,领袖"
ghost,/gəust/,"n.鬼魂,幽灵"
permission,/pə'miʃən/,"n.允许,同意"
slam,/slæm/,v.(门、窗等)砰地关上 n.猛然关闭的声音
nourish,/'nʌriʃ/,"v.提供养分,养育,怀有(希望,仇恨等)"
restless,/'restlis/,a.得不到休息的;不平静的;坐立不安的
zone,/zəun/,"n.地区,区域 v.分区,划分地带"
excursion,/ɪk'skɜ:ʃn/,"n.短途旅行,游览;离题;[物理]偏移,漂移"
monument,/'mɔnjumənt/,"n.纪念碑,纪念馆,遗迹,不朽的业绩"
ruler,/'ru:lə/,"n.统治者,支配者;尺,直尺"
soil,/sɔil/,"n.泥土,土地,土壤 v.弄脏,(使)变脏"
calorie,/'kæləri/,n.卡路里(食物所产生的热量或能量单位)
discuss,/dis'kʌs/,"vt.讨论,商议"
patience,/'peiʃəns/,"n.耐心,忍耐"
puff,/pʌf/,"n.一阵,一股(气味等);喘息;吹嘘v.喘息,鼓吹"
breadth,/bredθ/,"n.宽度,幅"
trifle,/'traifl/,"n.少量；小事,琐事 v.玩弄；嬉耍；忽视"
organic,/ɔ:'gænik/,a.器官的;有机的;有机体的
oblige,/ə'blaɪdʒ/,"v.强迫,迫使;责成;(使)感激,施恩于"
plane,/plein/,"n.飞机;平面,水平面"
texture,/'tekstʃə/,n.(织物)质地；(材料)构造；结构；肌理
maximum,/'mæksiməm/,"n.最大值,极限 a.最大的,最高的"
cargo,/'kɑ:gəu/,"n.船货,货物"
prayer,/preə/,"n.祈祷,祷告,祷文"
whenever,/hwen'evə/,"conj.无论何时,随时;每当"
synthesis,/'sinθisis/,"n.(pl.syntheses)综合,合成"
convey,/kən'vei/,"v.运送,搬运,转运;传达,传播"
preside,/pri'zaid/,"v.(at,over)主持"
simulate,/'simjuleit/,"v.模仿,模拟;假装,冒充"
success,/sək'ses/,n.成就，成功；成功的事物，有成就的人
attendant,/ə'tendənt/,n.陪从；出席人；服务员 a.出席的；伴随的
endurance,/in'djuərəns/,"n.忍耐(力),持久(力),耐久(性)"
expect,/ik'spekt/,"v.预期;期望,指望"
electronic,/ɪˌlek'trɒnɪk/,a.电子的
fog,/fɔg/,n.雾气，雾 v.以雾笼罩，被雾笼罩
cooperative,/kəu'ɔpərətiv/,"a.合作的,协作的 n.合作社"
distinct,/dis'tiŋkt/,"a.清楚的,明显的;(from)截然不同的"
outskirts,/'autskə:ts/,n.郊区
fracture,/'fræktʃə/,"n.裂缝(痕);骨折 v.(使)断裂,(使)折断"
wake,/weɪk/,"v.醒来,唤醒;使觉醒,激发,引起"
dirty,/'də:ti/,"a.弄脏的;下流的 v.弄脏,玷污"
traffic,/'træfik/,"n.交通,交通量"
distress,/di'stres/,n.苦恼;危难;不幸 v.使苦恼
dialog,/'daiəlɔg/,"n.(dialogue)对话,对白"
amplifier,/'æmplifaiə/,n.放大器，扩大器
embassy,/'embəsi/,n.大使馆;大使及其随员
soul,/səul/,"n.灵魂,心灵;精神,精力;人"
broadcast,/'brɔ:dkɑ:st/,v./n.广播(节目)
lease,/li:s/,"vt.出租,租用 n.租借,租期,租赁物"
inhabit,/in'hæbit/,"vt.居住于,存在于;栖息于"
wisdom,/'wizdəm/,"n.智慧,明智;名言,格言"
embed,/im'bed/,vt.把…嵌(埋、插)入，扎牢；使深留脑中
land,/lænd/,"n.陆地,土地,国家 v.(使)靠岸(登陆,降落)"
adore,/ə'dɔ:/,"vt.崇拜,敬慕,爱慕；非常喜欢"
employment,/im'plɔimənt/,"n.雇用;使用;工作,职业"
sway,/swei/,vi.摇动；倾斜 vt.使摇动 n.摇动；影响力
estate,/ɪ'steɪt/,n.房地产;不动产;所有权;地位;生活状况
time,/taim/,n.时间，时刻；次，回；时代，时期；倍，乘
to,/tu:/,prep.(表示方向)到；向；(表示间接关系)给.
reciprocal,/ri'siprəkəl/,"a.相互的,往复的,互利的"
envelope,/'envələup/,"n.信封,信皮;封套"
publication,/ˌpʌbli'keiʃən/,"n.出版物;出版,发行;公布,发表"
festival,/'festəvəl/,n.节日;音乐节;戏剧节 a.节日的;快乐的
history,/'histəri/,"n.历史,历史学;来历,经历"
can,/kæn/,aux.v.能；可以 n.罐头；容器 vt.把…装罐
fat,/fæt/,a.多脂肪的，肥胖的；丰厚的n.脂肪，肥肉
agent,/'eidʒənt/,n.代理人；代理商；产生作用的人或事物
alloy,/'ælɔi/,n.合金vt.将…铸成合金
scout,/skaut/,"n.侦察员,侦察机(舰) v.搜索,侦察"
certainty,/'sə:tənti/,"n.必然,肯定;必然的事"
rose,/rəuz/,"n.玫瑰,蔷薇"
furious,/'fju:riəs/,"a.狂怒的,狂暴的,猛烈的"
position,/pə'zɪʃn/,"n.位置;职位;姿势,姿态;见解,立场,形势"
public,/'pʌblik/,"a.公共的,公用的;公开的,公然的n.公众,民众"
drift,/drift/,"v./n.漂,漂流(物)"
acquaint,/ə'kweint/,vt.(with)使认识，使了解，使熟悉
record,/ri'kɔ:d/,n.记录;最高记录;履历;唱片v.记录;录音
celebrity,/si'lebrəti/,n.名人，名流；著名，名声，名望
tide,/taid/,"n.潮,潮汐;潮流,趋势"
proclaim,/prəu'kleim/,"v.宣告,声明"
climate,/'klaimit/,"n.气候;风气,社会思潮"
vessel,/'vesəl/,"n.容器,器皿;船,舰;管,血管"
style,/stail/,"n.风格,文体;式样,时式,类型"
rack,/ræk/,"n.挂物架,搁物架 v.使痛苦,折磨"
